notification.year,notification.month,notification.hr,exam.result,testperhr
2010,8,RIO CAETES,vivax,199
2010,8,TAPAJOS,F+FG,32
2010,8,TAPAJOS,F+M,1
2010,8,TAPAJOS,F+V,84
2010,8,TAPAJOS,FG,24
2010,8,TAPAJOS,V+FG,8
2010,8,TAPAJOS,falciparum,574
2010,8,TAPAJOS,malariae,2
2010,8,TAPAJOS,negative,3453
2010,8,TAPAJOS,vivax,1404
2010,8,TOCANTINS,F+FG,18
2010,8,TOCANTINS,F+V,39
2010,8,TOCANTINS,FG,4
2010,8,TOCANTINS,falciparum,191
2010,8,TOCANTINS,negative,4995
2010,8,TOCANTINS,vivax,3792
2010,8,XINGU,F+FG,16
2010,8,XINGU,F+V,3
2010,8,XINGU,FG,4
2010,8,XINGU,V+FG,1
2010,8,XINGU,falciparum,70
2010,8,XINGU,negative,2781
2010,8,XINGU,vivax,903
2010,9,ARAGUAIA,F+V,1
2010,9,ARAGUAIA,negative,450
2010,9,ARAGUAIA,vivax,25
2010,9,BAIXO AMAZONAS,F+FG,6
2010,9,BAIXO AMAZONAS,F+V,1
2010,9,BAIXO AMAZONAS,FG,2
2010,9,BAIXO AMAZONAS,falciparum,36
2010,9,BAIXO AMAZONAS,negative,2999
2010,9,BAIXO AMAZONAS,vivax,304
2010,9,CARAJAS,F+FG,2
2010,9,CARAJAS,F+V,2
2010,9,CARAJAS,V+FG,2
2010,9,CARAJAS,falciparum,14
2010,9,CARAJAS,negative,769
2010,9,CARAJAS,vivax,176
2010,9,LAGO DE TUCURUI,F+FG,36
